Type,Record Key,Field,MySQL Value,PostgreSQL Value,Status
MISMATCH,4117,custom_message,,You are not allowed to access this page.,Value mismatch
MISMATCH,4118,custom_message,,You are not allowed to access this page.,Value mismatch
MISMATCH,4119,custom_message,,You are not allowed to access this page.,Value mismatch
MISMATCH,4120,custom_message,,You are not allowed to access this page.,Value mismatch
MISMATCH,4121,custom_message,,You are not allowed to access this page.,Value mismatch
MISMATCH,4122,custom_message,,You are not allowed to access this page.,Value mismatch
MISMATCH,4123,custom_message,,You are not allowed to access this page.,Value mismatch
MISMATCH,4124,custom_message,,You are not allowed to access this page.,Value mismatch
MISMATCH,4125,password,,[REDACTED_TOKEN],Value mismatch
MISMATCH,4125,updated_at,2025-11-05 16:21:29,2025-09-16 18:12:04,Value mismatch
MISMATCH,4125,plan_id,1,4,Value mismatch
MISMATCH,4125,deleted_at,2025-11-05 16:21:29,,Value mismatch
MISMATCH,4125,custom_message,,You are not allowed to access this page.,Value mismatch
MISMATCH,4126,updated_at,2025-10-16 13:22:04,2025-09-11 13:01:43,Value mismatch
MISMATCH,4126,custom_message,,You are not allowed to access this page.,Value mismatch
MISMATCH,4127,updated_at,2025-10-31 18:48:57,2025-09-21 10:52:41,Value mismatch
MISMATCH,4127,custom_message,,You are not allowed to access this page.,Value mismatch
MISMATCH,4128,custom_message,,You are not allowed to access this page.,Value mismatch
MISMATCH,4129,custom_message,,You are not allowed to access this page.,Value mismatch
MISMATCH,4130,custom_message,,You are not allowed to access this page.,Value mismatch
MISMATCH,4131,updated_at,2025-10-24 15:25:26,2025-09-12 12:57:21,Value mismatch
MISMATCH,4131,custom_message,,You are not allowed to access this page.,Value mismatch
MISMATCH,4132,updated_at,2025-10-10 04:32:21,2025-10-23 10:58:00.907268,Value mismatch
MISMATCH,4132,plan_id,4,1,Value mismatch
MISMATCH,4132,custom_message,,You are not allowed to access this page.,Value mismatch
MISMATCH,4133,custom_message,,You are not allowed to access this page.,Value mismatch
MISMATCH,4134,updated_at,2025-10-31 11:45:05,2025-09-24 22:05:42,Value mismatch
MISMATCH,4134,custom_message,,You are not allowed to access this page.,Value mismatch
MISMATCH,4135,custom_message,,You are not allowed to access this page.,Value mismatch
MISMATCH,4136,custom_message,,You are not allowed to access this page.,Value mismatch
MISMATCH,4137,password,,[REDACTED_TOKEN],Value mismatch
MISMATCH,4137,updated_at,2025-10-09 00:48:27,2025-09-27 09:06:34,Value mismatch
MISMATCH,4137,plan_id,1,2,Value mismatch
MISMATCH,4137,deleted_at,2025-10-09 00:48:27,,Value mismatch
MISMATCH,4137,custom_message,,You are not allowed to access this page.,Value mismatch
MISMATCH,4138,custom_message,,You are not allowed to access this page.,Value mismatch
MISMATCH,4139,custom_message,,You are not allowed to access this page.,Value mismatch
MISMATCH,4140,custom_message,,You are not allowed to access this page.,Value mismatch
MISMATCH,4141,custom_message,,You are not allowed to access this page.,Value mismatch
MISMATCH,4142,custom_message,,You are not allowed to access this page.,Value mismatch
MISMATCH,4143,custom_message,,You are not allowed to access this page.,Value mismatch
MISMATCH,4144,custom_message,,You are not allowed to access this page.,Value mismatch
MISMATCH,4145,updated_at,2025-10-26 23:14:25,2025-09-24 08:40:29,Value mismatch
MISMATCH,4145,custom_message,,You are not allowed to access this page.,Value mismatch
MISMATCH,4146,custom_message,,You are not allowed to access this page.,Value mismatch
MISMATCH,4147,custom_message,,You are not allowed to access this page.,Value mismatch
MISMATCH,4148,password,[REDACTED_TOKEN],,Value mismatch
MISMATCH,4148,updated_at,2025-10-11 17:41:39,2025-09-27 11:49:42,Value mismatch
MISMATCH,4148,deleted_at,,2025-09-27 11:49:42,Value mismatch
MISMATCH,4148,password_updated_at,2025-10-11,2025-09-23,Value mismatch
MISMATCH,4148,custom_message,,You are not allowed to access this page.,Value mismatch
MISMATCH,4149,custom_message,,You are not allowed to access this page.,Value mismatch
MISMATCH,4150,custom_message,,You are not allowed to access this page.,Value mismatch
MISMATCH,4151,updated_at,2025-10-21 08:16:20,2025-09-15 13:23:38,Value mismatch
MISMATCH,4151,custom_message,,You are not allowed to access this page.,Value mismatch
MISMATCH,4151,right_click,1,0,Value mismatch
MISMATCH,4151,shortcuts,1,0,Value mismatch
MISMATCH,4151,text_selection,1,0,Value mismatch
MISMATCH,4151,inspect_elements,1,0,Value mismatch
MISMATCH,4152,updated_at,2025-09-30 08:19:13,2025-09-15 15:29:09,Value mismatch
MISMATCH,4152,custom_message,,You are not allowed to access this page.,Value mismatch
MISMATCH,4153,custom_message,,You are not allowed to access this page.,Value mismatch
MISMATCH,4154,custom_message,,You are not allowed to access this page.,Value mismatch
MISMATCH,4155,custom_message,,You are not allowed to access this page.,Value mismatch
MISMATCH,4156,custom_message,,You are not allowed to access this page.,Value mismatch
MISMATCH,4157,updated_at,2025-11-03 20:51:50,2025-09-27 15:56:50,Value mismatch
MISMATCH,4157,custom_message,,You are not allowed to access this page.,Value mismatch
MISMATCH,4158,updated_at,2025-10-16 00:06:41,2025-09-18 07:39:32,Value mismatch
MISMATCH,4158,custom_message,,You are not allowed to access this page.,Value mismatch
MISMATCH,4159,custom_message,,You are not allowed to access this page.,Value mismatch
MISMATCH,4160,custom_message,,You are not allowed to access this page.,Value mismatch
MISMATCH,4161,updated_at,2025-10-02 20:12:10,2025-09-15 19:43:46,Value mismatch
MISMATCH,4161,custom_message,,You are not allowed to access this page.,Value mismatch
MISMATCH,4162,custom_message,,You are not allowed to access this page.,Value mismatch
MISMATCH,4163,custom_message,,You are not allowed to access this page.,Value mismatch
MISMATCH,4164,custom_message,,You are not allowed to access this page.,Value mismatch
MISMATCH,4165,custom_message,,You are not allowed to access this page.,Value mismatch
MISMATCH,4166,custom_message,,You are not allowed to access this page.,Value mismatch
MISMATCH,4167,password,,[REDACTED_TOKEN],Value mismatch
MISMATCH,4167,updated_at,2025-11-01 03:37:01,2025-09-15 23:59:29,Value mismatch
MISMATCH,4167,plan_id,1,2,Value mismatch
MISMATCH,4167,deleted_at,2025-11-01 03:37:01,,Value mismatch
MISMATCH,4167,custom_message,,You are not allowed to access this page.,Value mismatch
MISMATCH,4168,custom_message,,You are not allowed to access this page.,Value mismatch
MISMATCH,4169,custom_message,,You are not allowed to access this page.,Value mismatch
MISMATCH,4170,custom_message,,You are not allowed to access this page.,Value mismatch
MISMATCH,4171,custom_message,,You are not allowed to access this page.,Value mismatch
MISMATCH,4172,custom_message,,You are not allowed to access this page.,Value mismatch
MISMATCH,4173,custom_message,,You are not allowed to access this page.,Value mismatch
MISMATCH,4174,custom_message,,You are not allowed to access this page.,Value mismatch
MISMATCH,4175,custom_message,,You are not allowed to access this page.,Value mismatch
MISMATCH,4176,custom_message,,You are not allowed to access this page.,Value mismatch
MISMATCH,4177,updated_at,2025-10-22 19:45:04,2025-09-18 20:48:02,Value mismatch
MISMATCH,4177,custom_message,,You are not allowed to access this page.,Value mismatch
MISMATCH,4178,custom_message,,You are not allowed to access this page.,Value mismatch
MISMATCH,4179,custom_message,,You are not allowed to access this page.,Value mismatch
MISMATCH,4180,custom_message,,You are not allowed to access this page.,Value mismatch
MISMATCH,4181,updated_at,2025-09-17 08:15:13,2025-10-31 06:38:00.038304,Value mismatch
MISMATCH,4181,custom_message,,You are not allowed to access this page.,Value mismatch
MISMATCH,4182,custom_message,,You are not allowed to access this page.,Value mismatch
MISMATCH,4183,custom_message,,You are not allowed to access this page.,Value mismatch
MISMATCH,4184,custom_message,,You are not allowed to access this page.,Value mismatch
MISMATCH,4185,custom_message,,You are not allowed to access this page.,Value mismatch
MISMATCH,4186,updated_at,2025-10-01 13:40:51,2025-09-18 14:42:37,Value mismatch
MISMATCH,4186,custom_message,,You are not allowed to access this page.,Value mismatch
MISMATCH,4187,custom_message,,You are not allowed to access this page.,Value mismatch
MISMATCH,4188,custom_message,,You are not allowed to access this page.,Value mismatch
MISMATCH,4189,custom_message,,You are not allowed to access this page.,Value mismatch
MISMATCH,4190,custom_message,,You are not allowed to access this page.,Value mismatch
MISMATCH,4191,custom_message,,You are not allowed to access this page.,Value mismatch
MISMATCH,4192,custom_message,,You are not allowed to access this page.,Value mismatch
MISMATCH,4193,custom_message,,You are not allowed to access this page.,Value mismatch
MISMATCH,4194,password,,[REDACTED_TOKEN],Value mismatch
MISMATCH,4194,updated_at,2025-10-19 14:22:45,2025-09-21 18:13:12,Value mismatch
MISMATCH,4194,deleted_at,2025-10-19 14:22:45,,Value mismatch
MISMATCH,4194,custom_message,,You are not allowed to access this page.,Value mismatch
MISMATCH,4195,custom_message,,You are not allowed to access this page.,Value mismatch
MISMATCH,4196,custom_message,,You are not allowed to access this page.,Value mismatch
MISMATCH,4197,custom_message,,You are not allowed to access this page.,Value mismatch
MISMATCH,4198,custom_message,,You are not allowed to access this page.,Value mismatch
MISMATCH,4199,updated_at,2025-10-23 19:53:10,2025-09-18 18:01:31,Value mismatch
MISMATCH,4199,custom_message,,You are not allowed to access this page.,Value mismatch
MISMATCH,4200,custom_message,,You are not allowed to access this page.,Value mismatch
MISMATCH,4201,updated_at,2025-10-05 04:11:20,2025-09-28 04:46:33,Value mismatch
MISMATCH,4201,custom_message,,You are not allowed to access this page.,Value mismatch
MISMATCH,4202,custom_message,,You are not allowed to access this page.,Value mismatch
MISMATCH,4203,custom_message,,You are not allowed to access this page.,Value mismatch
MISMATCH,4204,updated_at,2025-11-05 22:51:52,2025-09-19 18:41:01,Value mismatch
MISMATCH,4204,custom_message,,You are not allowed to access this page.,Value mismatch
MISMATCH,4205,custom_message,,You are not allowed to access this page.,Value mismatch
MISMATCH,4206,updated_at,2025-10-15 16:10:26,2025-09-19 04:34:36,Value mismatch
MISMATCH,4206,custom_message,,You are not allowed to access this page.,Value mismatch
MISMATCH,4207,custom_message,,You are not allowed to access this page.,Value mismatch
MISMATCH,4208,updated_at,2025-10-04 08:21:35,2025-09-23 20:39:32,Value mismatch
MISMATCH,4208,custom_message,,You are not allowed to access this page.,Value mismatch
MISMATCH,4209,updated_at,2025-10-03 13:22:14,2025-09-19 12:18:54,Value mismatch
MISMATCH,4209,custom_message,,You are not allowed to access this page.,Value mismatch
MISMATCH,4210,custom_message,,You are not allowed to access this page.,Value mismatch
MISMATCH,4211,custom_message,,You are not allowed to access this page.,Value mismatch
MISMATCH,4212,password,[REDACTED_TOKEN],,Value mismatch
MISMATCH,4212,updated_at,2025-10-16 17:30:09,2025-09-24 05:05:23,Value mismatch
MISMATCH,4212,deleted_at,,2025-09-24 05:05:23,Value mismatch
MISMATCH,4212,password_updated_at,2025-10-02,2025-09-19,Value mismatch
MISMATCH,4212,custom_message,,You are not allowed to access this page.,Value mismatch
MISMATCH,4213,updated_at,2025-11-03 22:22:03,2025-09-20 13:15:30,Value mismatch
MISMATCH,4213,custom_message,,You are not allowed to access this page.,Value mismatch
